Ad No,Name,Price,Model Year,Location,Mileage,Registered City,Engine Type,Engine Capacity,Transmission,Color,Assembly,Body Type,Features,Last Updated,URL
4141887,Honda City i-DSI 2007,1125000,2007," New Muslim Town, Lahore Punjab",210000,Lahore,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-lahore-4141887
4141881,Suzuki Mehran VXR 2010,375000,2010," ABASSIA TOWN, Rahim Yar Khan Punjab",47000,Karachi,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Mirrors, Power Steering",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-rahim-yar-khan-4141881
4141905,Suzuki Cultus EURO II 2012,950000,2012," Akberabad, Sialkot Punjab",106000,Lahore,1,1000,2,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-sialkot-4141905
4141896,Toyota Corolla GLi 1.3 VVTi 2013,1890000,2013," G- 9, Islamabad Islamabad",84550,Islamabad,1,1300,2,Grey,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-islamabad-4141896
4141888,Suzuki Mehran VX Euro II Limited Edition 2016,965000,2016," Satellite Town, Rawalpindi Punjab",16000,Rawalpindi,1,800,2,White,Local,1, Air Conditioning,2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-rawalpindi-4141888
4141874,Nissan Dayz Bolero S 2015,1380000,2015, Faisalabad Punjab,60000,Lahore,1,660,1,White,Imported,1," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Keyless Entry",2-Jul-20,https://www.pakwheels.com/used-cars/nissan-dayz-2015-for-sale-in-faisalabad-4141874
4046965,Toyota Prius S 1.8 2014,3150000,2014, Peshawar KPK,85000,Islamabad,1,1800,1,Silver,Imported,2," AM/FM Radio, Air Bags, Air Conditioning, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2014-for-sale-in-peshawar-4046965
4141837,Suzuki Mehran VX Euro II 2014,580000,2014," Rahimyar Khan Bypass, Rahim Yar Khan Punjab",82500,Karachi,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2014-for-sale-in-rahim-yar-khan-4141837
3892717,Toyota Noah S 2014,3800000,2014, Peshawar KPK,40000,Un-Registered,1,1800,1,Silver,Imported,4," AM/FM Radio, Air Conditioning, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-noah-2014-for-sale-in-peshawar-3892717
4141840,Hyundai Santro Exec 2004,700000,2004," Talagang Road, Chakwal Punjab",150000,Rawalpindi,1,1000,2,Assembly,Local,1," AM/FM Radio, Air Conditioning, CD Player",2-Jul-20,https://www.pakwheels.com/used-cars/hyundai-santro-2004-for-sale-in-chakwal-4141840
4141829,Honda Vezel Hybrid X 2014,3800000,2014," Anarkali, Lahore Punjab",100000,Un-Registered,1,1500,1,Green,Imported,5," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Power Locks, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-lahore-4141829
4141842,KIA Sportage 2.0 LX 4x4 2003,870000,2003, Islamabad Islamabad,415700,Karachi,1,2000,2,Black,Imported,1," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Cassette Player, CoolBox, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/kia-sportage-2003-for-sale-in-islamabad-4141842
4138336,Toyota Corolla GLi Automatic 1.3 VVTi 2016,2450000,2016, Gujranwala Punjab,100000,Lahore,1,1300,1,Silver,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-gujranwala-4138336
3732972,Toyota Corolla Altis Grande CVT-i 1.8 2019,3700000,2019, Gujranwala Punjab,24000,Lahore,1,1800,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-gujranwala-3732972
4141847,Hyundai Santro Club 2007,650000,2007," Kahna, Lahore Punjab",124312,Lahore,1,1000,2,Grey,Local,1," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key",2-Jul-20,https://www.pakwheels.com/used-cars/hyundai-santro-2007-for-sale-in-lahore-4141847
3957349,Toyota Corolla Altis Automatic 1.6 2015,2450000,2015, Gujranwala Punjab,68000,Lahore,1,1600,1,White,Local,2," AM/FM Radio, Alloy Rims, DVD Player, Immobilizer Key, Keyless Entry, Power Locks",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-gujranwala-3957349
4141851,Toyota Vitz F 1.0 2013,1275000,2013," Allama Iqbal Town, Lahore Punjab",65000,Lahore,1,1000,1,Blue,Imported,1," AM/FM Radio, Air Conditioning, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-vitz-2013-for-sale-in-lahore-4141851
4141859,Suzuki Cultus VXRi (CNG) 2008,840000,2008, Shaikhupura Punjab,87600,Lahore,1,1000,2,Grey,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2008-for-sale-in-shaikhupura-4141859
4141854,Suzuki Alto VXR (CNG) 2009,650000,2009," Shah Faisal Colony, Karachi Sindh",120000,Karachi,1,1000,2,Assembly,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-alto-2009-for-sale-in-karachi-4141854
4141867,Toyota Vitz F 1.0 2013,1750000,2013," Madina Town, Faisalabad Punjab",88000,Lahore,1,1000,1,Silver,Imported,1," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-vitz-2013-for-sale-in-faisalabad-4141867
4141866,Toyota Corolla 2.0D Saloon 2003,850000,2003, Dera ismail khan KPK,292720,Lahore,2,2000,2,White,Local,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-dera-ismail-khan-4141866
4141871,Honda Vezel Hybrid Z Style Edition 2015,3750000,2015, Islamabad Islamabad,100000,Islamabad,1,1500,1,White,Imported,5," AM/FM Radio, Air Conditioning, CD Player, Front Speakers, Immobilizer Key, USB and Auxillary Cable",2-Jul-20,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-islamabad-4141871
4094403,FAW X-PV Dual AC 2018,960000,2018, Karachi Sindh,21300,Karachi,1,1000,2,Red,Local,4," Air Conditioning, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/faw-x-pv-2018-for-sale-in-karachi-4094403
4125159,Toyota Corolla Axio Hybrid 1.5 2016,3550000,2016, Islamabad Islamabad,104473,Un-Registered,1,1500,1,White,Imported,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2016-for-sale-in-islamabad-4125159
4126807,Suzuki Mehran VXR 1992,290000,1992," Fazaia Colony, Rawalpindi Punjab",128000,Lahore,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Front Speakers, USB and Auxillary Cable",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-1992-for-sale-in-rawalpindi-4126807
4118909,Toyota Corolla Altis Automatic 1.6 2017,2900000,2017," I- 9, Islamabad Islamabad",44000,Islamabad,1,1600,1,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-4118909
4089912,Suzuki Swift DLX 1.3 2018,1765000,2018," I- 9, Islamabad Islamabad",56000,Islamabad,1,1300,2,Grey,Local,1," AM/FM Radio, Air Conditioning, Alloy Rims, Cassette Player, Front Speakers, Immobilizer Key, USB and Auxillary Cable",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-islamabad-4089912
4083140,Suzuki Wagon R VXL 2019,1670000,2019," I- 9, Islamabad Islamabad",20500,Islamabad,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-islamabad-4083140
4083145,Suzuki Alto VXR 2019,1385000,2019," I- 9, Islamabad Islamabad",12800,Islamabad,1,660,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-islamabad-4083145
4141808,Honda City 1.3 i-VTEC 2019,2400000,2019," Safoora, Karachi Sindh",12500,Karachi,1,1300,2,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-karachi-4141808
3568927,Suzuki Wagon R VXL 2017,1529000,2017," I-10, Islamabad Islamabad",35000,Islamabad,1,1000,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-islamabad-3568927
3913116,Suzuki Wagon R VXL 2019,1679000,2019," I-10, Islamabad Islamabad",21000,Islamabad,1,1000,2,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-islamabad-3913116
3878519,Suzuki Swift DLX 1.3 2017,1850000,2017," I-10, Islamabad Islamabad",55000,Islamabad,1,1300,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-swift-2017-for-sale-in-islamabad-3878519
3805598,Suzuki Mehran VXR Euro II (CNG) 2018,1049000,2018," I-10, Islamabad Islamabad",27000,Islamabad,1,800,2,White,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-3805598
4141810,Toyota Corolla GLi 1.3 2007,1150000,2007, Jehangira KPK,210000,Sargodha,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-jehangira-4141810
4107990,Honda City 1.3 i-VTEC 2018,2250000,2018, Islamabad Islamabad,15087,Islamabad,1,1300,2,White,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-islamabad-4107990
4141820,Toyota Corolla XE 1997,950000,1997," Takhbai Road, Mardan KPK",133000,Lahore,1,1300,2,Black,Local,2, Air Conditioning,2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-1997-for-sale-in-mardan-4141820
4141819,Suzuki Cultus VXR 2018,1625000,2018," F-10, Islamabad Islamabad",31000,Islamabad,1,1000,2,Silver,Local,1," AM/FM Radio, Air Bags, Air Conditioning, Immobilizer Key, Keyless Entry, Power Locks, Power Steering",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2018-for-sale-in-islamabad-4141819
4141821,Toyota Prius S LED Edition 1.8 2012,2500000,2012," Gulshan-e-Jamal, Karachi Sindh",120000,Karachi,1,1800,1,White,Imported,2," ABS, AM/FM Radio, Air Conditioning, Alloy Rims, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-prius-2012-for-sale-in-karachi-4141821
4125125,Toyota Corolla Altis Automatic 1.6 2018,3150000,2018, Islamabad Islamabad,49554,Islamabad,1,1600,1,White,Local,2," ABS, AM/FM Radio, Alloy Rims, CD Player, DVD Player, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-islamabad-4125125
4120021,Daihatsu Hijet Cruise 2010,875000,2010, Islamabad Islamabad,237000,Islamabad,1,660,1,White,Imported,4," AM/FM Radio, Immobilizer Key",2-Jul-20,https://www.pakwheels.com/used-cars/daihatsu-hijet-2010-for-sale-in-islamabad-4120021
4141753,Suzuki Alto VXR (CNG) 2007,570000,2007," Saddar Town, Karachi Sindh",82000,Karachi,1,1000,2,Silver,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-karachi-4141753
4141759,Toyota Corolla GLi 1.3 VVTi 2009,1350000,2009," Korangi, Karachi Sindh",109000,Karachi,1,1300,2,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-karachi-4141759
4141754,Toyota Vitz F Limited 1.0 2013,1940000,2013, Peshawar KPK,50000,Lahore,1,1000,1,Silver,Imported,1, Alloy Rims,2-Jul-20,https://www.pakwheels.com/used-cars/toyota-vitz-2013-for-sale-in-peshawar-4141754
4141760,Suzuki Wagon R VX 2015,1200000,2015," G- 5, Islamabad Islamabad",61000,Islamabad,1,1000,2,Maroon,Local,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2015-for-sale-in-islamabad-4141760
4141770,Toyota Corolla GLi Limited Edition 1.3 VVTi 2013,1990000,2013, Jauharabad Punjab,166000,Lahore,1,1300,2,Assembly,Local,2," AM/FM Radio, Air Conditioning, Cassette Player",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-jauharabad-4141770
4141773,Suzuki Alto VX (CNG) 2011,685000,2011," Gulshan-e-Maymar, Karachi Sindh",79000,Karachi,1,1000,2,Grey,Local,1," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-karachi-4141773
4141775,Suzuki Mehran VX 2011,460000,2011," Peshawar Road, Rawalpindi Punjab",111111,Multan,1,800,1,Black,Local,1," AM/FM Radio, Air Conditioning, Immobilizer Key",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-rawalpindi-4141775
4108910,Toyota Prado TX L Package 2.7 2014,15000000,2014, Lahore Punjab,59000,Lahore,1,2700,1,White,Imported,3," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, DVD Player, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-prado-2014-for-sale-in-lahore-4108910
4141778,Suzuki Mehran VXR (CNG) 2008,380000,2008," D Ground, Faisalabad Punjab",100000,Faisalabad,1,800,2,White,Local,1," AM/FM Radio, Air Conditioning, CD Player, Immobilizer Key",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-faisalabad-4141778
4141783,Suzuki Mehran VX 2007,420000,2007," Garden, Karachi Sindh",100000,Karachi,1,800,2,Silver,Local,1," AM/FM Radio, Air Bags, Air Conditioning, Immobilizer Key, Power Mirrors, Power Steering",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-karachi-4141783
4141786,Toyota Corolla GLi 1.3 VVTi 2011,1620000,2011," Kallar Syedan, Rawalpindi Punjab",180000,Islamabad,1,1300,2,Silver,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, DVD Player, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-rawalpindi-4141786
4141789,Suzuki Mehran VXR Euro II 2019,1060000,2019," Khanpur Road, Rahim Yar Khan Punjab",29200,Karachi,1,800,2,Grey,Local,1," AM/FM Radio, Air Conditioning, Alloy Rims, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-rahim-yar-khan-4141789
4141796,Toyota Corolla Axio Hybrid 1.5 2014,2825000,2014," DHA Defence, Lahore Punjab",75000,Islamabad,1,1500,1,Maroon,Imported,2," AM/FM Radio, Air Conditioning, CD Player, Cassette Player, Power Steering",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2014-for-sale-in-lahore-4141796
4141798,Suzuki Mehran VX Euro II 2016,740000,2016, Peshawar KPK,78000,Peshawar,1,800,2,White,Local,1," AM/FM Radio, Immobilizer Key",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-peshawar-4141798
4141799,Honda Civic Oriel 1.8 i-VTEC CVT 2017,3300000,2017," Bahria Town, Lahore Punjab",49000,Lahore,1,1800,1,Black,Local,2," ABS, AM/FM Radio, Air Bags, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-4141799
4141800,Honda City i-DSI 2006,965000,2006," North Karachi, Karachi Sindh",150000,Karachi,1,1300,2,Black,Local,2," AM/FM Radio, Air Conditioning, Alloy Rims, CD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-karachi-4141800
4141802,Toyota Corolla Axio G 2013,2600000,2013," Cantt, Hyderabad Sindh",107700,Karachi,1,1500,1,White,Imported,2," ABS, AM/FM Radio, Air Conditioning, CD Player, DVD Player, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2013-for-sale-in-hyderabad-4141802
4141801,Suzuki Cultus EURO II 2012,765000,2012," Gulshan-e-Iqbal, Karachi Sindh",40662,Karachi,1,1000,2,White,Local,1," AM/FM Radio, Air Conditioning, Cassette Player, Power Locks, Power Mirrors, Power Steering, Power Windows",2-Jul-20,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-karachi-4141801
4036757,Toyota Passo X L Package 2017,2185000,2017, Islamabad Islamabad,22000,Un-Registered,1,1000,1,Assembly,Imported,1," ABS, AM/FM Radio, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cruise Control, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof",2-Jul-20,https://www.pakwheels.com/used-cars/toyota-passo-2017-for-sale-in-islamabad-4036757
